UUID,source_cat,country,period,case_definition_original,metadata_description,metadata_url,metadata_steps
WHOPAHO-NIC-20042022-W01-22,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-23,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-24,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-25,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-26,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-27,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-28,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-29,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-30,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-31,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-32,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-33,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-34,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-35,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-36,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-37,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-38,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-39,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-40,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-41,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-42,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-43,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-44,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-45,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-46,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-47,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-48,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-49,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-50,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-51,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-NIC-20042022-W01-52,WHOPAHO,Nicaragua,20042022,Confirmed + severe + deaths,PAHO subnational data for Nicaragua,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
WHOPAHO-PAN-20182022-W01-01,WHOPAHO,Panama,20182022,Suspected + confirmed + severe dengue + deaths,PAHO subnational data for Panama,https://www3.paho.org/data/index.php/en/mnu-topics/indicadores-dengue-en/dengue-subnacional-en.html,"dengue, sub-national, nicaragua-dengue cases, ""Casos  y Muertes por Dengue"" tab, ""Silais"" = All, ""Ano"" = All, ""Semana"" = Move slider by 1 week increment and download all data each time. ""Suspected cases"" = Dengue_total for primary dataset."
